euclidean,"GMEL_year2019_layers1_emb128_multitask(0.5, 0.25, 0.25)",8.648222301211597,4.451674237512859,1.3053185280527284,0.6836021924497863,0.9998202408772245,0.05883144422592923
manhattan,"GMEL_year2019_layers1_emb128_multitask(0.5, 0.25, 0.25)",8.691705297250412,4.462365439628255,1.33767917382115,0.683273150670304,0.9998202408772245,0.059127246920070826
chebyshev,"GMEL_year2019_layers1_emb128_multitask(0.5, 0.25, 0.25)",8.936493204278158,4.5503952073075205,1.356366105565595,0.6765066303442376,0.9994605286818917,0.060792470777402435
minkowski,"GMEL_year2019_layers1_emb128_multitask(0.5, 0.25, 0.25)",8.648222301211597,4.451674237512859,1.3053185280527284,0.6836021924497863,0.9998202408772245,0.05883144422592923
mahalanobis,"GMEL_year2019_layers1_emb128_multitask(0.5, 0.25, 0.25)",10.145983738058185,5.445827416775812,1.7566268199672268,0.613204811453322,1.0,0.06902029753781078
