CT,39041011421,39041011423,39041011520,39041011540,39041011561,39041011760,39041012400,39045030602,39045032701,39045032703,39045032704,39045033000,39049000110,39049000120,39049000210,39049000220,39049000310,39049000320,39049000330,39049000410,39049000420,39049000500,39049000600,39049000710,39049000720,39049000730,39049000810,39049000820,39049000910,39049000920,39049001000,39049001110,39049001121,39049001122,39049001200,39049001301,39049001302,39049001400,39049001500,39049001600,39049001700,39049001810,39049001820,39049001901,39049001902,39049002000,39049002200,39049002300,39049002510,39049002520,39049002600,39049002710,39049002730,39049002760,39049002770,39049002780,39049002800,39049002900,39049003200,39049003600,39049003700,39049003800,39049004001,39049004200,39049004302,39049004500,39049004610,39049004620,39049004700,39049004810,39049004820,39049004900,39049005001,39049005002,39049005100,39049005200,39049005300,39049005410,39049005420,39049005500,39049005610,39049005620,39049005700,39049005810,39049005820,39049005900,39049006000,39049006100,39049006239,39049006240,39049006241,39049006301,39049006302,39049006310,39049006321,39049006323,39049006330,39049006351,39049006352,39049006353,39049006372,39049006384,39049006386,39049006387,39049006391,39049006392,39049006393,39049006394,39049006395,39049006396,39049006397,39049006410,39049006430,39049006500,39049006600,39049006722,39049006810,39049006821,39049006822,39049006921,39049006923,39049006924,39049006931,39049006932,39049006933,39049006943,39049006944,39049006945,39049006950,39049006991,39049006992,39049007041,39049007043,39049007044,39049007047,39049007048,39049007112,39049007113,39049007114,39049007115,39049007120,39049007199,39049007205,39049007211,39049007213,39049007214,39049007215,39049007301,39049007302,39049007303,39049007394,39049007397,39049007398,39049007424,39049007427,39049007511,39049007512,39049007520,39049007531,39049007532,39049007533,39049007534,39049007550,39049007552,39049007553,39049007710,39049007721,39049007722,39049007730,39049007740,39049007811,39049007812,39049007820,39049007830,39049007922,39049007931,39049007941,39049007955,39049007956,39049007957,39049007958,39049007959,39049007960,39049007961,39049007962,39049007963,39049007965,39049007966,39049008001,39049008002,39049008110,39049008120,39049008132,39049008163,39049008164,39049008165,39049008166,39049008167,39049008168,39049008169,39049008170,39049008171,39049008172,39049008210,39049008230,39049008241,39049008242,39049008311,39049008312,39049008321,39049008322,39049008330,39049008340,39049008350,39049008360,39049008380,39049008381,39049008382,39049008400,39049008500,39049008710,39049008720,39049008730,39049008811,39049008812,39049008813,39049008821,39049008822,39049008825,39049008900,39049009000,39049009220,39049009230,39049009250,39049009251,39049009252,39049009311,39049009312,39049009321,39049009322,39049009323,39049009325,39049009326,39049009332,39049009334,39049009337,39049009340,39049009350,39049009361,39049009372,39049009373,39049009381,39049009390,39049009391,39049009392,39049009393,39049009394,39049009395,39049009396,39049009397,39049009401,39049009403,39049009410,39049009420,39049009495,39049009498,39049009520,39049009590,39049009752,39049009753,39049009754,39049009755,39049009801,39049009802,39049009900,39049010000,39049010100,39049010201,39049010202,39049010203,39049010204,39049010300,39049010601,39049010602,39049010700,39049980000,39089755601,39089755901,39089755902,39097040101,39097040102,39097040400,39097040500,39097041100,39129021101,39129021202,39129021401,39129021403,39129021404,39159050601
39041011421,0,2.979787415,3.548373268,,3.09056818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.601065557,,2.558051666,1.804203683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39041011423,2.979787415,0,2.81984419,,4.157797674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39041011520,3.548373268,2.81984419,0,,2.10679917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39041011540,,,,0,5.657804067,,2.69893469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39041011561,3.09056818,4.157797674,2.10679917,5.657804067,0,,4.408143413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.769074075,,,,,,,,,,,,,,,,,,,,,,,,,,,2.091680217,,2.338635894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39041011760,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.796713822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.09655926,,,,,,,,,,,,,
39041012400,,,,2.69893469,4.408143413,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.331189523,,,,3.142733099,,2.378488539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39045030602,,,,,,,,0,,,,5.15882654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.274136232,,3.05910132,,,,,,,,,,,,,,,,,,,
39045032701,,,,,,,,,0,1.345124305,2.062292744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.818263766,,,,,,,,,,,,,,,,,,,
