,8001007900,8001008000,8001008100,8001008200,8001008308,8001008309,8001008354,8001008401,8001008553,8001008709,8001008901,8001009553,8001009751,8001009752,8001015000,8001988700,8005004951,8005004952,8005005551,8005005552,8005005553,8005005619,8005005701,8005005952,8005006704,8005006712,8005006854,8005007201,8005007202,8005015100,8005086801,8005086802,8005087200,8005087302,8005980000,8031000102,8031000201,8031000202,8031000301,8031000302,8031000303,8031000401,8031000403,8031000404,8031000501,8031000503,8031000504,8031000600,8031000703,8031000704,8031000705,8031000706,8031000800,8031000902,8031000903,8031000904,8031000905,8031001000,8031001101,8031001102,8031001301,8031001302,8031001401,8031001402,8031001403,8031001500,8031001601,8031001602,8031001603,8031001703,8031001704,8031001705,8031001706,8031001707,8031001800,8031001901,8031002000,8031002101,8031002102,8031002300,8031002402,8031002404,8031002405,8031002602,8031002603,8031002604,8031002704,8031002705,8031002706,8031002707,8031002708,8031002709,8031002801,8031002802,8031002804,8031002805,8031002901,8031002902,8031003002,8031003003,8031003004,8031003005,8031003006,8031003101,8031003102,8031003202,8031003203,8031003204,8031003205,8031003300,8031003401,8031003402,8031003501,8031003502,8031003601,8031003602,8031003603,8031003701,8031003702,8031003703,8031003801,8031003802,8031003901,8031003902,8031004002,8031004003,8031004004,8031004005,8031004006,8031004101,8031004102,8031004103,8031004104,8031004108,8031004109,8031004110,8031004111,8031004112,8031004113,8031004201,8031004202,8031004302,8031004303,8031004306,8031004307,8031004308,8031004309,8031004310,8031004403,8031004404,8031004406,8031004407,8031004503,8031004504,8031004505,8031004506,8031004601,8031004602,8031004603,8031004700,8031004801,8031005001,8031005003,8031005004,8031005102,8031005104,8031005200,8031005300,8031005502,8031005503,8031006701,8031006804,8031006810,8031006812,8031006813,8031006814,8031006815,8031006816,8031006817,8031006818,8031006902,8031006903,8031007006,8031007013,8031007037,8031007088,8031007090,8031007091,8031008304,8031008305,8031008306,8031008312,8031008386,8031008387,8031008388,8031008389,8031008390,8031008391,8031011902,8031011903,8031012001,8031012010,8031012015,8031012016,8031015300,8031015400,8031015500,8031015600,8031015700,8031015800,8031980001,8031980100,8031980200,8059009845,8059010406,8059011552,8059011904,8059011951,8059012027,8059012041,8059012050,8059012054
8001007900,0.0,1881.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.1,,,,3217.7,,,,,,,,,,,2295.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8001008000,1761.4,0.0,2064.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2763.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8001008100,,2064.8,0.0,3275.7,4744.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4416.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8001008200,,,3276.0,0.0,2841.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4018.2,,3346.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8001008308,,,4728.8,2860.7,0.0,4662.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5351.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5301.6,,,9131.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8001008309,,,,,4628.5,0.0,14195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6341.6,,,7101.7,,4692.9,,,,,,,,,,,,,,,,,,,,,,,,,
8001008354,,,,,,12423.0,0.0,29032.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11141.7,13102.6,11470.7,,,,,,,,,,,,13085.3,29814.8,,,,,,,,,,,
8001008401,,,,,,,26362.3,0.0,27804.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26345.4,,,,,,,,,,,
8001008553,,,,,,,,27804.6,0.0,,,,,,,22486.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11585.5,,,,,,,,,,,
